Regresyon Eğimi;R2;Uzaklık Skoru (Score);7 Günlük Kar (%);cluster;Beklenen 7G Kar (%);Kazanma İhtimali (%);ML Güven Skoru
-0,009718170166247861;0,8408422059478295;0,3767472734639963;-0,9881343214336508;8;-0,4360523337846692;-0,02189506910953217;-0,4426309964324019
-0,5554463453897701;-0,8962825992252696;0,6168880796112463;1,4863950215966744;6;-0,03484783662684543;-0,7266890402261574;-0,16962916174003798
0,06716260020333928;1,2485378712815534;-0,3106121497660361;0,5852121752324053;8;-0,4328820838679028;-0,2568263928150739;-0,4465528821545523
-0,26271950387489845;-1,3615668799849086;-1,1963731015772412;3,7184354798143455;4;-0,8734491802445108;-1,4314830113427826;-0,7583274672639054
-0,34367136353572875;1,1621375507272418;-0,16082937560583987;-0,09455882068496962;8;-0,2553210984985941;0,9178302257126347;-0,24515461022946283
-0,7135939034343068;-0,7697209759662128;0,06293927254229957;0,14274405148259808;9;0,3685347197229196;2,0924868442403435;0,5072815992588542
-0,31469010997740293;0,1663007167511637;-0,2584273053480129;-0,3223557274862809;2;-0,29547404669067096;-0,2568263928150739;-0,3377385707782657
-0,6278397755802496;-1,0307772358728307;0,1819557129691017;0,07587644799594395;9;-0,7688240866769371;-1,9013456587538662;-0,6838277641373334
-0,5874659296526812;-0,5860289272220478;-0,3804312449766747;0,7135084903645952;9;-1,702816768714599;-2,8410709535760326;-1,0815891227779306
-0,3303961113517407;-0,01801593540901574;0,6816053912092295;0,9010447134898983;2;0,13119434892362378;0,44796757830155215;0,07334492343653749
3,900270322384467;1,4178249224077144;-0,013058490026761628;-0,6483012801571069;5;1,7835426349154395;-0,02189506910953217;1,385389046176345
-0,1670479136401283;0,7612339459793798;0,21766796970085278;2,173655363591877;8;0,0817178250837831;0,21303625459600956;0,006629003203664514
3,3042534796077474;0,8092354157912158;-2,277375835615744;5,161250423565027;5;10,227811567671965;2,3274181679458854;11,782180277079
1,1244600771897562;1,5744470963621997;0,11488217206762147;0,10677593992066389;1;-0,5082986219435839;-0,9616203639316991;-0,5187075303934561
0,30655354567866067;-0,4384153378272717;-0,5002088125344285;-0,14713585563643072;2;-0,7688637005888979;-1,9013456587538662;-0,6838503509063494
0,06622171861386504;0,8676726997058196;0,5718286970047531;-0,2840019240500451;8;-0,9065857072012816;-0,02189506910953217;-0,8301541479313493
0,17260766375504077;1,4154384816452181;-0,4012556547616149;0,86969249227853;1;-0,927468585561329;-1,6664143350483243;-0,7834163188513008
-0,542818821183977;-0,273547600347919;-0,44786011724805225;-0,1649015588166368;2;0,32427254845632103;0,44796757830155215;0,24459278030275555
-0,6803683713480457;-1,2510597772879921;-0,26422497839863174;0,30779503159268884;4;-0,22582025446231221;-0,02189506910953217;-0,26948749051355037
-0,23669649728265738;-0,5577428345986843;0,329853214171403;0,663681057179945;9;-0,5132791293114851;-0,7266890402261574;-0,5181921636277773
-0,5726486645830372;-1,5911272069619198;-0,3908921129484879;-0,19746625659571343;4;-0,4483729611582819;-0,02189506910953217;-0,4527780521313379
0,1833355853487558;0,26000348996797185;-0,2051859228001331;2,2020248529844246;2;0,06298437079080027;0,21303625459600956;-0,009392951611377844
1,0411099962676418;0,38602661346008044;-0,3263226609319287;0,11027143049070186;1;-1,2800391296282025;-1,6664143350483243;-0,9956105145604215
-0,5933761868055073;-0,6606205357247729;-0,3960038155800614;0,22228430684659242;9;-0,7514952950694996;-0,7266890402261574;-0,6917454890569582
-0,37243237186224815;-0,9409745202400744;0,1565890949382057;2,8833328571182077;9;-0,343423025504004;-0,2568263928150739;-0,37570967652981135
1,3398813747751113;1,323712584395805;-0,19209817677673446;-0,622092818808806;1;0,21862537401399834;-0,2568263928150739;0,0693800781168645
-0,06310076581119196;0,13372625581821562;0,1958663281038185;0,560864981875296;2;-1,5680933777383463;-1,4314830113427826;-1,1984020454595368
0,15648603356024926;-0,2755682632387259;-1,0219894219488617;0,867712758159808;0;0,024113127839060364;-0,02189506910953217;-0,0636466778397525
-0,7065353644276564;-1,5830251107887583;0,22217913339914644;-0,27427312327968684;3;-0,4939181581775169;-0,2568263928150739;-0,4948877432845897
0,5974592063104479;0,5701816682982112;-1,298298378156756;0,7380656627449833;0;0,6694319423913069;-0,4917577165206157;0,3849266764230827
-0,7441463987010726;-1,6448765366219353;-0,028361549788987906;0,06998882766569016;3;0,24789930752425846;0,9178302257126347;0,23304957412616878
-0,11940789728902178;0,12412719922980049;-0,2668788339558781;1,4662940144174161;2;-1,4494224366454713;-1,6664143350483243;-1,0975536723310353
-0,12721436280654563;1,0028901169317994;-0,06831190953195256;0,4972660251785504;8;-0,36535163884758476;0,44796757830155215;-0,3670592052902727
-0,21646519771061137;0,3657783516246185;-0,3576916644071129;0,5347804433150445;2;-0,23161574672031102;1,62262419682926;-0,18390306538827939
